Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,start_date,days
North Carolina,US,2020-05-24 02:32:48,35.6301,-79.8064,22864,778,11637.0,10449.0,37.0,217.9997795593552,329582.0,,3.4027291812456264,84000037.0,USA,3142.44241369539,,2020-04-12,42
Texas,US,2020-05-24 02:32:48,31.0545,-97.5635,54776,1478,32277.0,21021.0,48.0,188.9095902966356,762706.0,,2.698262012560245,84000048.0,USA,2630.3942963485056,,2020-04-12,42
Arizona,US,2020-05-23 02:32:47,33.7298,-111.4312,15624,775,3949.0,10900.0,4.0,214.6532142958711,176003.0,1879.0,4.9603174603174605,84000004.0,USA,2418.049774431401,12.02636968766001,2020-04-12,41
California,US,2020-05-23 02:32:47,36.1162,-119.6816,90252,3666,,86586.0,6.0,228.4153943958051,1466773.0,,4.061959845765191,84000006.0,USA,3712.200652441145,,2020-04-12,41
Florida,US,2020-05-23 02:32:47,27.7663,-81.6868,49451,2190,,47261.0,12.0,230.24306517953917,835496.0,9372.0,4.428626316960223,84000012.0,USA,3890.056014746805,18.95209399203252,2020-04-12,41
Georgia,US,2020-05-23 02:32:47,33.0406,-83.6431,41482,1808,,39674.0,13.0,390.697441365951,427249.0,7313.0,4.35851694710959,84000013.0,USA,4024.0367177609855,17.629333204763512,2020-04-12,41
Illinois,US,2020-05-23 02:32:47,40.3495,-88.9861,105444,4715,,100729.0,17.0,832.1140268632266,697133.0,,4.471567846439816,84000017.0,USA,5501.4429260009265,,2020-04-12,41
New Jersey,US,2020-05-23 02:32:47,40.2989,-74.521,152579,10985,24491.0,117103.0,34.0,1717.808333305187,555314.0,,7.199549086047227,84000034.0,USA,6251.994159098151,,2020-04-12,41
New York,US,2020-05-23 02:32:47,42.1657,-74.9481,358154,28853,63292.0,266009.0,36.0,1841.0716680611845,1600793.0,76843.0,8.056031762872955,84000036.0,USA,8228.791633572897,21.455295766625532,2020-04-12,41
North Carolina,US,2020-05-23 02:32:47,35.6301,-79.8064,22110,775,11637.0,9698.0,37.0,210.81066856443942,303224.0,,3.5052012663952965,84000037.0,USA,2891.128637032274,,2020-04-12,41
Texas,US,2020-05-23 02:32:47,31.0545,-97.5635,53539,1470,31223.0,20846.0,48.0,184.6434671186573,720928.0,,2.7456620407553367,84000048.0,USA,2486.311762694846,,2020-04-12,41
Arizona,US,2020-08-10 04:35:08,33.7298,-111.4312,186923,4150,25527.0,157246.0,4.0,2568.076214530665,1022563.0,19268.0,2.220165522701861,84000004.0,USA,14048.670940222022,10.30798778106493,2020-04-12,120
California,US,2020-08-10 04:35:08,36.1162,-119.6816,559746,10377,,549369.0,6.0,1416.6401115928104,8826119.0,,1.8538765797343797,84000006.0,USA,22337.692819763648,,2020-04-12,120
Florida,US,2020-08-10 04:35:08,27.7663,-81.6868,532806,8186,,524620.0,12.0,2480.7362153657064,3985663.0,30893.0,1.536394109675942,84000012.0,USA,18557.18318927176,5.798170441023562,2020-04-12,120
Georgia,US,2020-08-10 04:35:08,33.0406,-83.6431,216596,4199,,212397.0,13.0,2040.0053760691271,1835048.0,20628.0,1.9386322923784371,84000013.0,USA,17283.36527611267,9.523721583039393,2020-04-12,120
Illinois,US,2020-08-10 04:35:08,40.3495,-88.9861,195380,7845,,187535.0,17.0,1541.8462745015104,3075288.0,,4.015252328795168,84000017.0,USA,24268.714023027944,,2020-04-12,120
New Jersey,US,2020-08-10 04:35:08,40.2989,-74.521,184773,15874,32977.0,135922.0,34.0,2080.263988948672,2301852.0,21992.0,8.591082030383228,84000034.0,USA,25915.365467300293,11.902171854112884,2020-04-12,120
New York,US,2020-08-10 04:35:08,42.1657,-74.9481,420860,32774,73689.0,314397.0,36.0,2163.408539958314,6509644.0,89995.0,7.787387729886423,84000036.0,USA,33462.480211206566,21.383595494938934,2020-04-12,120
North Carolina,US,2020-08-10 04:35:08,35.6301,-79.8064,136346,2192,105093.0,29061.0,37.0,1300.0086574440095,1986548.0,,1.6076745925806404,84000037.0,USA,18941.000091151058,,2020-04-12,120
Texas,US,2020-08-10 04:35:08,31.0545,-97.5635,503328,9157,344845.0,149326.0,48.0,1735.8603451297101,4025864.0,,1.8192908004323225,84000048.0,USA,13884.261699101333,,2020-04-12,120
Arizona,US,2020-06-11 03:33:54,33.7298,-111.4312,29852,1101,5851.0,22900.0,4.0,410.12722434462006,299687.0,3476.0,3.688195095805976,84000004.0,USA,4117.3052888304355,11.644110947340211,2020-04-12,60
California,US,2020-06-11 03:33:54,36.1162,-119.6816,139715,4854,,134861.0,6.0,353.59944187397406,2540798.0,,3.474215366997101,84000006.0,USA,6430.410154346416,,2020-04-12,60
Florida,US,2020-06-11 03:33:54,27.7663,-81.6868,67371,2801,,64570.0,12.0,313.67829860287424,1279023.0,11621.0,4.157575217823693,84000012.0,USA,5955.110633862403,17.249261551706223,2020-04-12,60
Georgia,US,2020-06-11 03:33:54,33.0406,-83.6431,53980,2329,,51651.0,13.0,508.40962067725854,570955.0,8974.0,4.3145609484994445,84000013.0,USA,5377.528991733681,16.62467580585402,2020-04-12,60
Illinois,US,2020-06-11 03:33:54,40.3495,-88.9861,129837,6095,,123742.0,17.0,1024.6120111702967,1100726.0,,4.694347528054407,84000017.0,USA,8686.407423210918,,2020-04-12,60
New Jersey,US,2020-06-11 03:33:54,40.2989,-74.521,165346,12377,28207.0,124762.0,34.0,1861.5454071574688,1008934.0,18223.0,7.4855152226240715,84000034.0,USA,11359.067977604622,11.021131445574737,2020-04-12,60
New York,US,2020-06-11 03:33:54,42.1657,-74.9481,380156,30542,68019.0,281595.0,36.0,1954.1717837675067,2668166.0,89995.0,8.03407022380286,84000036.0,USA,13715.566008711721,23.67317627500289,2020-04-12,60
North Carolina,US,2020-06-11 03:33:54,35.6301,-79.8064,38473,1090,23653.0,13730.0,37.0,366.8258187100714,553650.0,,2.833155719595561,84000037.0,USA,5278.847881081044,,2020-04-12,60
Texas,US,2020-06-11 03:33:54,31.0545,-97.5635,80777,1905,52449.0,26423.0,48.0,278.5809474111168,1161087.0,,2.3583445782834223,84000048.0,USA,4004.317026959795,,2020-04-12,60
Arizona,US,2020-06-12 05:10:05,33.7298,-111.4312,31267,1135,5980.0,24152.0,4.0,429.56746360656695,309582.0,3531.0,3.630025266255157,84000004.0,USA,4253.249576814155,11.293056577221993,2020-04-12,61
California,US,2020-06-12 05:10:05,36.1162,-119.6816,143377,4934,,138443.0,6.0,362.8674600262304,2597647.0,,3.4412771922972305,84000006.0,USA,6574.287151598634,,2020-04-12,61
Florida,US,2020-06-12 05:10:05,27.7663,-81.6868,69069,2848,,66221.0,12.0,321.5841594484558,1306748.0,11850.0,4.123412819064994,84000012.0,USA,6084.197790484165,17.15675628719107,2020-04-12,61
Georgia,US,2020-06-12 05:10:05,33.0406,-83.6431,54973,2375,,52598.0,13.0,517.762172610058,584241.0,9073.0,4.320302694049806,84000013.0,USA,5502.662934310896,16.504465828679532,2020-04-12,61
Illinois,US,2020-06-12 05:10:05,40.3495,-88.9861,130603,6185,,124418.0,17.0,1030.6569197907704,1123051.0,,4.735725825593592,84000017.0,USA,8862.585732547832,,2020-04-12,61
New Jersey,US,2020-06-12 05:10:05,40.2989,-74.521,165816,12443,28376.0,124997.0,34.0,1866.8368949549606,1030793.0,18492.0,7.504100931152602,84000034.0,USA,11605.167194126674,11.152120422637141,2020-04-12,61
New York,US,2020-06-12 05:10:05,42.1657,-74.9481,380892,30580,68211.0,282101.0,36.0,1957.95515278668,2729005.0,89995.0,8.02852252081955,84000036.0,USA,14028.30566599092,23.627432448043013,2020-04-12,61
North Carolina,US,2020-06-12 05:10:05,35.6301,-79.8064,39584,1106,23653.0,14825.0,37.0,377.4187926031104,572677.0,,2.7940582053354897,84000037.0,USA,5460.26328545805,,2020-04-12,61
Texas,US,2020-06-12 05:10:05,31.0545,-97.5635,82658,1930,54096.0,26632.0,48.0,285.0680757035801,1206320.0,,2.3349222095864888,84000048.0,USA,4160.315046126724,,2020-04-12,61
Arizona,US,2020-08-09 04:35:07,33.7298,-111.4312,186107,4137,25163.0,156807.0,4.0,2556.865447578193,1016521.0,19244.0,2.222914774833832,84000004.0,USA,13965.661805507756,10.340288113826993,2020-04-12,119
California,US,2020-08-09 04:35:07,36.1162,-119.6816,554388,10307,,544081.0,6.0,1403.0797507900274,8707527.0,,1.8591672258418293,84000006.0,USA,22037.55278461553,,2020-04-12,119
Florida,US,2020-08-09 04:35:07,27.7663,-81.6868,526577,8109,,518468.0,12.0,2451.734090979883,3945872.0,30639.0,1.539945724936714,84000012.0,USA,18371.916929609484,5.81852226739869,2020-04-12,119
Georgia,US,2020-08-09 04:35:07,33.0406,-83.6431,213427,4186,,209241.0,13.0,2010.158208823365,1797966.0,20556.0,1.961326355147193,84000013.0,USA,16934.109152475135,9.631396215099306,2020-04-12,119
Illinois,US,2020-08-09 04:35:07,40.3495,-88.9861,193998,7840,,186158.0,17.0,1530.940186102692,3033934.0,,4.0412787760698565,84000017.0,USA,23942.367872778505,,2020-04-12,119
New Jersey,US,2020-08-09 04:35:07,40.2989,-74.521,184429,15869,32956.0,135604.0,34.0,2076.3910702202948,2252792.0,21949.0,8.604395187307853,84000034.0,USA,25363.024209119598,11.901056775236,2020-04-12,119
New York,US,2020-08-09 04:35:07,42.1657,-74.9481,420345,32768,73609.0,313968.0,36.0,2160.7612097343,6443832.0,89995.0,7.795501314396508,84000036.0,USA,33124.177110812765,21.40979433560528,2020-04-12,119
North Carolina,US,2020-08-09 04:35:07,35.6301,-79.8064,134948,2184,105093.0,27671.0,37.0,1286.6792447505188,1969766.0,,1.6184011619290393,84000037.0,USA,18780.989931049367,,2020-04-12,119
Texas,US,2020-08-09 04:35:07,31.0545,-97.5635,497632,9058,338343.0,150231.0,48.0,1716.2161756699168,4012657.0,,1.820220564593917,84000048.0,USA,13838.713850425856,,2020-04-12,119
Arizona,US,2020-04-21 23:40:34,33.7298,-111.4312,5256,208,1155.0,5048.0,4.0,72.21052831151424,55152.0,637.0,3.9573820395738197,84000004.0,USA,757.7159546112317,12.119482496194825,2020-04-12,9
California,US,2020-04-21 23:40:34,36.1162,-119.6816,35465,1282,,34183.0,6.0,90.45204855462906,300100.0,4886.0,3.614831524037784,84000006.0,USA,765.392916149561,13.776963203158045,2020-04-12,9
Florida,US,2020-04-21 23:40:34,27.7663,-81.6868,27869,867,,27002.0,12.0,131.25567346749614,277059.0,4235.0,3.1109835300871937,84000012.0,USA,1304.8751528663038,15.196096020668126,2020-04-12,9
Georgia,US,2020-04-21 23:40:34,33.0406,-83.6431,19881,798,,19083.0,13.0,196.07682629522301,88140.0,3779.0,4.013882601478799,84000013.0,USA,869.2828061798176,19.00809818419597,2020-04-12,9
Illinois,US,2020-04-21 23:40:34,40.3495,-88.9861,33059,1468,,31591.0,17.0,281.69714970270513,154997.0,4776.0,4.4405456910372365,84000017.0,USA,1320.736051074448,14.446897970295534,2020-04-12,9
New Jersey,US,2020-04-21 23:40:34,40.2989,-74.521,92387,4753,,87634.0,34.0,1040.1376237166735,184826.0,7594.0,5.144663210191911,84000034.0,USA,2080.8606886364732,8.219771179927912,2020-04-12,9
New York,US,2020-04-21 23:40:34,42.1657,-74.9481,258361,19104,23887.0,239257.0,36.0,1532.2971171681436,649325.0,57103.0,7.394304867994782,84000036.0,USA,3851.041084394336,22.10202004172457,2020-04-12,9
North Carolina,US,2020-04-21 23:40:34,35.6301,-79.8064,7134,245,,6889.0,37.0,71.9307311294002,83331.0,427.0,3.4342584805158403,84000037.0,USA,840.2102264850081,5.985421923184749,2020-04-12,9
Texas,US,2020-04-21 23:40:34,31.0545,-97.5635,20574,533,6486.0,20041.0,48.0,89.51225999052146,205399.0,1419.0,2.5906483911733256,84000048.0,USA,893.6389953238611,6.8970545348498105,2020-04-12,9
Arizona,US,2020-04-20 23:36:47,33.7298,-111.4312,5068,191,1155.0,4877.0,4.0,69.62765553324851,54500.0,637.0,3.768745067087608,84000004.0,USA,748.7583319972463,12.569060773480663,2020-04-12,8
California,US,2020-04-20 23:36:47,36.1162,-119.6816,33686,1225,,32461.0,6.0,85.91478098438557,290500.0,4674.0,3.6365255595796473,84000006.0,USA,740.9085043033904,13.875200379979816,2020-04-12,8
Florida,US,2020-04-20 23:36:47,27.7663,-81.6868,27059,822,,26237.0,12.0,127.44078611923568,266225.0,4010.0,3.0378062751764663,84000012.0,USA,1253.8498571489529,14.819468568683247,2020-04-12,8
Georgia,US,2020-04-20 23:36:47,33.0406,-83.6431,19407,775,,18632.0,13.0,191.40199023748264,84328.0,3550.0,3.993404441696295,84000013.0,USA,831.6868672513237,18.292368732931415,2020-04-12,8
Illinois,US,2020-04-20 23:36:47,40.3495,-88.9861,31513,1349,,30164.0,17.0,268.52361773136954,148358.0,4599.0,4.280773014311554,84000017.0,USA,1264.1648487732214,14.593977088820488,2020-04-12,8
New Jersey,US,2020-04-20 23:36:47,40.2989,-74.521,88722,4496,,84226.0,34.0,998.875277380916,178057.0,6986.0,5.067514258019432,84000034.0,USA,2004.6520058679223,7.874033497892293,2020-04-12,8
New York,US,2020-04-20 23:36:47,42.1657,-74.9481,253060,18611,23887.0,234449.0,36.0,1500.8577473789405,633861.0,57103.0,7.354382359914645,84000036.0,USA,3759.3266127059296,22.56500434679523,2020-04-12,8
North Carolina,US,2020-04-20 23:36:47,35.6301,-79.8064,6895,218,,6677.0,37.0,69.52094072570989,79484.0,373.0,3.161711385061639,84000037.0,USA,801.4216755101268,5.409717186366931,2020-04-12,8
Texas,US,2020-04-20 23:36:47,31.0545,-97.5635,19751,507,5706.0,19244.0,48.0,85.93159556103771,190394.0,1411.0,2.5669586350058227,84000048.0,USA,828.3560429977323,7.143942078882081,2020-04-12,8
Arizona,US,2020-07-13 04:43:16,33.7298,-111.4312,122467,2237,14829.0,105401.0,4.0,1682.5355347652614,696172.0,5795.0,1.8266145165636456,84000004.0,USA,9564.487807397923,4.731886957302784,2020-04-12,92
California,US,2020-07-13 04:43:16,36.1162,-119.6816,324543,7051,,317492.0,6.0,821.3736797344964,5406599.0,,2.172593462191451,84000006.0,USA,13683.358185136787,,2020-04-12,92
Florida,US,2020-07-13 04:43:16,27.7663,-81.6868,269811,4242,,265569.0,12.0,1256.2357011821125,2574007.0,18590.0,1.572211659272602,84000012.0,USA,11984.535428476473,6.890008190918827,2020-04-12,92
Georgia,US,2020-07-13 04:43:16,33.0406,-83.6431,116935,3003,,113932.0,13.0,1101.350111039185,1083416.0,13259.0,2.5680933852140084,84000013.0,USA,10204.133338193267,11.338777953563945,2020-04-12,92
Illinois,US,2020-07-13 04:43:16,40.3495,-88.9861,155048,7388,,147660.0,17.0,1223.5652634297785,1984114.0,,4.764976007429957,84000017.0,USA,15657.68645248382,,2020-04-12,92
New Jersey,US,2020-07-13 04:43:16,40.2989,-74.521,175298,15525,31190.0,128583.0,34.0,1973.58984664818,1685604.0,20632.0,8.856347476867963,84000034.0,USA,18977.3468029844,11.769672215313351,2020-04-12,92
New York,US,2020-07-13 04:43:16,42.1657,-74.9481,401706,32350,71565.0,297791.0,36.0,2064.9484174131408,4673195.0,89995.0,8.053153301170507,84000036.0,USA,24022.31139070117,22.403200350505095,2020-04-12,92
North Carolina,US,2020-07-13 04:43:16,35.6301,-79.8064,85771,1522,55318.0,28931.0,37.0,817.7947468765506,1199575.0,,1.7744925440999872,84000037.0,USA,11437.503742342264,,2020-04-12,92
Texas,US,2020-07-13 04:43:16,31.0545,-97.5635,262762,3216,132638.0,126908.0,48.0,906.2045743669593,2492754.0,,1.2239212671543072,84000048.0,USA,8596.924508001672,,2020-04-12,92
Arizona,US,2020-07-14 04:34:58,33.7298,-111.4312,123824,2246,15254.0,106324.0,4.0,1701.1789302977436,702426.0,5839.0,1.8138648404186588,84000004.0,USA,9650.409543330232,4.715564026359995,2020-04-12,93
California,US,2020-07-14 04:34:58,36.1162,-119.6816,333357,7089,,326268.0,6.0,843.6807010326904,5544365.0,,2.126549015019933,84000006.0,USA,14032.024976170032,,2020-04-12,93
Florida,US,2020-07-14 04:34:58,27.7663,-81.6868,282435,4277,,278158.0,12.0,1315.0128432990869,2639574.0,18817.0,1.5143307309646468,84000012.0,USA,12289.814331928916,6.662417901464053,2020-04-12,93
Georgia,US,2020-07-14 04:34:58,33.0406,-83.6431,120572,3026,,117546.0,13.0,1135.6051275342425,1107967.0,13476.0,2.5097037454798787,84000013.0,USA,10435.366472636531,11.176724280927576,2020-04-12,93
Illinois,US,2020-07-14 04:34:58,40.3495,-88.9861,155931,7394,,148537.0,17.0,1230.5334805471132,2014126.0,,4.741840942468143,84000017.0,USA,15894.526919217056,,2020-04-12,93
New Jersey,US,2020-07-14 04:34:58,40.2989,-74.521,175522,15560,31261.0,128701.0,34.0,1976.1117472154956,1700385.0,20632.0,8.864985585852486,84000034.0,USA,19143.758464973165,11.754651838515965,2020-04-12,93
New York,US,2020-07-14 04:34:58,42.1657,-74.9481,402263,32395,71643.0,298225.0,36.0,2067.811646412705,4724882.0,89995.0,8.053189082764263,84000036.0,USA,24288.005676698467,22.37217939507238,2020-04-12,93
North Carolina,US,2020-07-14 04:34:58,35.6301,-79.8064,87669,1529,67124.0,19016.0,37.0,835.8914745534074,1220486.0,,1.7440600440292464,84000037.0,USA,11636.882389576593,,2020-04-12,93
Texas,US,2020-07-14 04:34:58,31.0545,-97.5635,269778,3276,136419.0,130083.0,48.0,930.4011145583056,2540125.0,,1.2143317839112158,84000048.0,USA,8760.295988247433,,2020-04-12,93
Arizona,US,2020-08-04 04:42:12,33.7298,-111.4312,179497,3779,23702.0,152016.0,4.0,2466.052739789169,964418.0,11400.0,2.1053276656434368,84000004.0,USA,13249.835101433398,6.351081076563954,2020-04-12,114
California,US,2020-08-04 04:42:12,36.1162,-119.6816,516851,9441,,507410.0,6.0,1308.0787684357824,8184696.0,,1.8266386250582856,84000006.0,USA,20714.33945895679,,2020-04-12,114
Florida,US,2020-08-04 04:42:12,27.7663,-81.6868,491884,7157,,484727.0,12.0,2290.204037790387,3752798.0,27744.0,1.45501784973693,84000012.0,USA,17472.96747324916,5.6403542298590725,2020-04-12,114
Georgia,US,2020-08-04 04:42:12,33.0406,-83.6431,195435,3842,,191593.0,13.0,1840.7008932393485,1646401.0,19124.0,1.9658710057052216,84000013.0,USA,15506.597033950706,9.785350628086064,2020-04-12,114
Illinois,US,2020-08-04 04:42:12,40.3495,-88.9861,184522,7723,,176799.0,17.0,1456.1600893825753,2808078.0,,4.185408785944223,84000017.0,USA,22160.019463658773,,2020-04-12,114
New Jersey,US,2020-08-04 04:42:12,40.2989,-74.521,182614,15846,32660.0,134108.0,34.0,2055.9569205342373,2164580.0,21565.0,8.677319373103924,84000034.0,USA,24369.890758923197,11.809061736778126,2020-04-12,114
New York,US,2020-08-04 04:42:12,42.1657,-74.9481,416843,32719,73279.0,310845.0,36.0,2142.759364211005,6082774.0,89995.0,7.849238202392748,84000036.0,USA,31268.177584556368,21.589663254510693,2020-04-12,114
North Carolina,US,2020-08-04 04:42:12,35.6301,-79.8064,127630,2043,105093.0,20494.0,37.0,1216.9048226539758,1837410.0,,1.6007208336597978,84000037.0,USA,17519.02444717262,,2020-04-12,114
Texas,US,2020-08-04 04:42:12,31.0545,-97.5635,456624,7016,297422.0,152186.0,48.0,1574.7891916096635,3834586.0,,1.5364939205998809,84000048.0,USA,13224.588692442212,,2020-04-12,114
Arizona,US,2020-08-03 04:34:47,33.7298,-111.4312,178467,3765,23413.0,151289.0,4.0,2451.9018942486705,956428.0,11371.0,2.1096337137958283,84000004.0,USA,13140.063008357105,6.371486045039139,2020-04-12,113
California,US,2020-08-03 04:34:47,36.1162,-119.6816,512175,9396,,502779.0,6.0,1296.2444557978931,8035975.0,,1.8345292136476792,84000006.0,USA,20337.947070201542,,2020-04-12,113
Florida,US,2020-08-03 04:34:47,27.7663,-81.6868,487132,7084,,480048.0,12.0,2268.078801784378,3720997.0,27524.0,1.4542259592882425,84000012.0,USA,17324.902525810798,5.6502139050606415,2020-04-12,113
Georgia,US,2020-08-03 04:34:47,33.0406,-83.6431,193177,3840,,189337.0,13.0,1819.433962459629,1624640.0,19064.0,1.9878142843092088,84000013.0,USA,15301.64146233978,9.868669665643424,2020-04-12,113
Illinois,US,2020-08-03 04:34:47,40.3495,-88.9861,183224,7714,,175510.0,17.0,1445.91688913535,2779603.0,,4.210147142295768,84000017.0,USA,21935.30827179456,,2020-04-12,113
New Jersey,US,2020-08-03 04:34:47,40.2989,-74.521,182350,15836,32475.0,134039.0,34.0,2052.984680579902,2145878.0,21565.0,8.684398135453797,84000034.0,USA,24159.33457852174,11.8261584864272,2020-04-12,113
New York,US,2020-08-03 04:34:47,42.1657,-74.9481,416298,32710,73222.0,310366.0,36.0,2139.957820575883,6030935.0,89995.0,7.857352185213478,84000036.0,USA,31001.701950609455,21.617927542289426,2020-04-12,113
North Carolina,US,2020-08-03 04:34:47,35.6301,-79.8064,125330,1983,92302.0,31045.0,37.0,1194.9751737304925,1813510.0,,1.5822229314609433,84000037.0,USA,17291.14679096773,,2020-04-12,113
Texas,US,2020-08-03 04:34:47,31.0545,-97.5635,448145,6878,282604.0,158663.0,48.0,1545.5471071908457,3747779.0,,1.5347711120284728,84000048.0,USA,12925.211687825591,,2020-04-12,113
Arizona,US,2020-05-30 02:32:55,33.7298,-111.4312,18472,886,4551.0,13035.0,4.0,253.78098914959872,209813.0,2911.0,4.796448679081854,84000004.0,USA,2882.554713969509,15.758986574274578,2020-04-12,48
California,US,2020-05-30 02:32:55,36.1162,-119.6816,106622,4077,,102545.0,6.0,269.84561207806513,1835478.0,,3.8237887115229503,84000006.0,USA,4645.342278008504,,2020-04-12,48
Florida,US,2020-05-30 02:32:55,27.7663,-81.6868,54497,2413,,52084.0,12.0,253.7371604839001,983239.0,10243.0,4.427766666055012,84000012.0,USA,4577.9450600405435,18.79553002917592,2020-04-12,48
Georgia,US,2020-05-30 02:32:55,33.0406,-83.6431,45881,1987,,43894.0,13.0,432.1293406130659,450271.0,7852.0,4.33076872779582,84000013.0,USA,4240.868994293624,17.11383797214533,2020-04-12,48
Illinois,US,2020-05-30 02:32:55,40.3495,-88.9861,117455,5270,,112185.0,17.0,926.8991410153284,851762.0,,4.486824741390318,84000017.0,USA,6721.701640198358,,2020-04-12,48
New Jersey,US,2020-05-30 02:32:55,40.2989,-74.521,158844,11531,26084.0,121229.0,34.0,1788.3427397972796,716411.0,16960.0,7.259323613104682,84000034.0,USA,8065.702264869362,10.677142353504069,2020-04-12,48
New York,US,2020-05-30 02:32:55,42.1657,-74.9481,368284,29646,65289.0,273349.0,36.0,1893.144396545188,1944130.0,89194.0,8.049765941501667,84000036.0,USA,9993.697297888033,24.21880939709572,2020-04-12,48
North Carolina,US,2020-05-30 02:32:55,35.6301,-79.8064,26885,919,14954.0,11012.0,37.0,256.3385266555836,391231.0,,3.418262971917426,84000037.0,USA,3730.2428165144374,,2020-04-12,48
Texas,US,2020-05-30 02:32:55,31.0545,-97.5635,60901,1619,40068.0,19214.0,48.0,210.0332802441837,893275.0,,2.658412833943613,84000048.0,USA,3080.6961857789393,,2020-04-12,48
Arizona,US,2020-05-29 02:32:58,33.7298,-111.4312,17877,860,4452.0,12565.0,4.0,245.60647158008754,202914.0,2848.0,4.8106505565810815,84000004.0,USA,2787.7715262181514,15.931084633887114,2020-04-12,47
California,US,2020-05-29 02:32:58,36.1162,-119.6816,103813,3993,,99820.0,6.0,262.7364195631311,1790559.0,,3.8463390904799977,84000006.0,USA,4531.658469329857,,2020-04-12,47
Florida,US,2020-05-29 02:32:58,27.7663,-81.6868,53285,2364,,50921.0,12.0,248.09410786620583,951616.0,10056.0,4.4365205967908405,84000012.0,USA,4430.708877755605,18.87210284320165,2020-04-12,47
Georgia,US,2020-05-29 02:32:58,33.0406,-83.6431,45266,1973,,43293.0,13.0,426.33697461238944,444646.0,7767.0,4.358679803826272,84000013.0,USA,4187.890036970363,17.158573763972964,2020-04-12,47
